Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
63,771772,,20.0569,,12.6438,,16.351,,12.4665,,13.214,,16.6493,,11.9418,,16.3714,,12.7906,,12.0529,,18.3022,,18.1502,,16.6667,,13.0564,,13.5522,,16.9204,,17.7516,,15.5162,,13.9123,,15.2309,,19.7409,,13.4618,,25.444,,20.6051,,17.8703,,13.6801,,14.4466,,18.5093
64,781772,,18.2954,,12.7681,,16.316,,13.4286,,12.653,,18.9065,,13.6088,,15.2614,,11.9445,,12.3837,,17.8234,,17.864,,17.2281,,12.3082,,13.6519,,16.9891,,16.9835,,16.5086,,13.5481,,19.7261,,18.7979,,15.1137,,22.6278,,16.6215,,17.6518,,14.2529,,13.6451,,17.6197
65,791774,,18.6147,,13.7592,,16.2589,,11.2682,,14.534,,16.4711,,13.0351,,14.0802,,12.6523,,12.647,,17.4616,,18.9562,,16.1135,,11.7338,,13.2169,,15.9569,,16.3555,,17.7519,,14.2695,,16.0768,,19.0545,,13.0546,,27.034,,16.3041,,17.5311,,14.3592,,13.9917,,19.1228
66,801772,,19.1945,,13.0294,,17.2533,,10.7411,,14.6458,,17.1337,,12.314,,14.6028,,12.9813,,12.7199,,18.5189,,17.4372,,15.3244,,12.9287,,12.8589,,16.0486,,17.4272,,15.3268,,13.5391,,16.2285,,20.0499,,17.3252,,19.8832,,17.965,,16.8971,,14.5244,,13.2899,,21.396
67,811771,,17.3903,,12.5308,,17.4083,,11.5087,,12.346,,17.3195,,14.365,,18.1728,,11.3108,,12.3186,,17.8626,,18.3032,,16.656,,13.2426,,13.0417,,16.1106,,17.9951,,15.0273,,13.0147,,15.8545,,20.9094,,12.9297,,25.9897,,16.6131,,19.9682,,14.7949,,12.8243,,18.0386
68,821773,,16.3128,,15.3036,,17.4466,,12.7367,,12.3191,,17.4909,,15.7947,,13.8414,,12.2824,,12.5185,,18.6173,,17.1063,,15.1472,,12.5677,,13.134,,15.9448,,15.8706,,15.3907,,15.3339,,16.0205,,21.7778,,15.8873,,23.1303,,16.409,,16.5988,,13.9201,,13.99,,18.8855
69,831771,,17.4018,,12.654,,17.2499,,11.6223,,17.6128,,18.4039,,12.0632,,14.7386,,12.1867,,13.1455,,18.1649,,18.4451,,15.4309,,12.7459,,15.0429,,15.6244,,16.3329,,15.7739,,13.6553,,15.5335,,18.7023,,12.1947,,28.3037,,17.0195,,17.6018,,14.9998,,13.3257,,17.1618
70,841770,,18.9036,,12.1176,,17.5971,,11.7811,,13.2131,,16.4621,,12.4459,,13.2561,,11.7516,,12.0278,,17.8917,,18.3549,,15.3596,,11.7549,,14.298,,17.5048,,15.4032,,15.7566,,13.199,,14.8096,,18.2368,,12.9134,,23.0193,,19.5977,,17.7085,,14.832,,13.2709,,21.8758
71,851770,,16.5019,,12.8994,,17.4196,,12.276,,12.5813,,16.975,,12.525,,17.0623,,12.0359,,11.4993,,18.6264,,18.0952,,15.6079,,12.571,,13.8782,,16.6944,,15.9659,,17.8957,,13.5832,,16.0009,,20.4073,,13.3244,,23.9972,,17.2128,,17.1585,,14.3564,,13.4907,,20.155
72,861770,,19.9062,,12.5983,,19.5354,,11.1939,,12.0833,,15.884,,16.2718,,14.5207,,12.1896,,12.3873,,18.1067,,19.9584,,15.9389,,12.8591,,13.7459,,17.4053,,15.5945,,17.4673,,13.3352,,19.2065,,19.344,,14.1948,,25.2553,,17.3057,,17.0134,,14.2102,,13.161,,22.646
73,913614,,17.1798,,17.5127,,18.5851,,12.1519,,14.1444,,17.245,,18.6321,,19.9233,,13.3126,,13.8774,,20.8815,,24.105,,17.8485,,14.6341,,14.2608,,18.3144,,15.5572,,16.7162,,16.9208,,20.9145,,20.9283,,16.7837,,23.4604,,18.0349,,17.8529,,19.566,,16.2492,,25.947
74,923597,,16.9428,,20.2151,,20.4184,,13.5478,,19.5161,,16.2268,,30.5784,,23.3873,,15.6969,,16.1045,,22.2255,,18.7859,,17.5114,,17.0236,,17.5426,,21.361,,16.694,,19.6816,,18.6159,,19.4113,,21.4893,,16.3838,,23.1557,,18.8111,,18.8578,,17.479,,18.3995,,22.4476
75,933596,,17.4581,,20.8588,,20.1708,,14.2655,,26.798,,18.0413,,27.5219,,21.0098,,16.8763,,35.8833,,19.4279,,20.107,,17.5644,,16.3979,,18.9192,,19.333,,16.3803,,19.0565,,21.8327,,21.6703,,22.9744,,17.4458,,21.8504,,20.9762,,18.987,,16.9967,,18.7749,,23.6976
76,943595,,16.6628,,20.8958,,19.1869,,15.6295,,25.1949,,17.3835,,24.8497,,21.8413,,16.3656,,27.1263,,18.2321,,18.9855,,16.3736,,19.3921,,16.8495,,17.9131,,17.6572,,18.4057,,18.5635,,20.1674,,19.2667,,20.7563,,20.5873,,22.6309,,19.389,,16.951,,18.6025,,21.3504
77,953595,,16.7929,,19.5154,,19.8564,,16.4519,,25.0459,,16.4502,,27.4729,,21.4019,,16.8208,,23.045,,17.676,,19.1938,,15.241,,18.0032,,19.056,,18.317,,17.4595,,17.3128,,18.5207,,18.2017,,24.3789,,19.0905,,20.2174,,17.4448,,19.3385,,17.0043,,17.2416,,21.9605
78,963595,,17.0643,,19.8672,,18.8095,,15.6781,,21.9668,,16.677,,25.2441,,17.3803,,16.7579,,23.918,,18.4677,,20.6458,,15.3004,,17.6435,,16.6564,,17.1947,,17.3961,,17.1754,,19.2247,,17.4856,,21.6879,,16.9907,,20.3907,,19.2082,,18.0748,,17.5211,,18.3712,,21.8419
79,973595,,16.6434,,18.8831,,19.0473,,17.4146,,23.3277,,18.6093,,16.8299,,20.0766,,16.5583,,20.9223,,17.6708,,23.0475,,16.2069,,18.5479,,16.7183,,16.8135,,17.6093,,16.7638,,19.7057,,18.5047,,20.0818,,19.2642,,20.6889,,19.6165,,18.7909,,17.4691,,17.7733,,21.0882
80,983594,,17.1053,,16.601,,19.5376,,15.1365,,22.0365,,17.4919,,17.5118,,20.6741,,15.5528,,18.7243,,17.6238,,19.281,,14.6897,,16.8343,,16.4607,,16.2392,,17.1284,,18.3678,,18.3378,,19.8784,,20.9126,,15.8278,,20.1938,,16.4665,,17.0743,,17.4458,,17.1989,,19.098
81,993595,,15.6918,,18.4619,,19.4996,,15.7701,,21.25,,16.6983,,18.9468,,20.6713,,16.583,,16.7609,,17.5303,,18.6706,,14.7311,,18.4686,,17.7074,,16.4058,,18.757,,17.4725,,17.9841,,19.2096,,19.628,,17.695,,21.232,,16.3734,,16.9541,,16.1875,,17.1862,,23.2911
82,1003594,,15.7984,,19.5916,,18.8813,,16.8066,,23.1245,,18.1284,,18.093,,20.3673,,16.7661,,15.6823,,18.4214,,18.3706,,14.3308,,18.626,,17.423,,16.9351,,17.1188,,16.9123,,17.5556,,18.2825,,20.5218,,20.3355,,20.1809,,17.9873,,19.2849,,17.0988,,17.227,,20.8057
83,1013593,,17.4315,,17.6264,,17.6571,,16.8348,,23.5399,,18.8196,,16.5124,,19.9631,,17.9244,,14.8951,,17.3526,,19.1604,,15.1003,,20.1522,,18.1861,,16.5796,,16.0352,,18.9049,,18.743,,17.9221,,21.3628,,17.2217,,20.9748,,18.8925,,18.4188,,16.4755,,18.6105,,21.793
84,1023594,,17.5747,,19.1063,,17.7078,,16.5931,,21.0637,,18.7458,,18.5862,,22.0724,,17.1524,,16.6129,,17.3634,,17.4979,,14.8446,,20.0588,,19.0949,,16.1361,,17.4303,,17.2537,,18.3763,,17.8114,,19.5229,,19.1875,,21.7093,,21.0323,,19.4357,,16.6859,,17.173,,21.6478
85,1033593,,17.1715,,18.5264,,16.9958,,15.2925,,19.1475,,16.2476,,17.465,,26.6329,,16.9723,,14.6581,,17.5452,,19.5709,,16.0018,,18.4438,,16.7942,,16.4709,,16.433,,17.7623,,18.6397,,18.913,,21.3262,,19.4158,,19.8526,,17.9161,,18.2021,,16.9354,,15.9658,,19.3761
86,1043594,,16.438,,19.6588,,18.5759,,15.824,,18.9293,,17.986,,17.1266,,22.015,,17.1756,,15.2859,,17.1736,,17.2432,,16.0454,,18.8808,,15.5682,,16.4673,,17.4183,,16.4638,,22.8805,,19.9883,,19.7003,,18.6659,,20.5595,,16.6857,,18.8073,,15.7658,,16.5804,,18.7145
87,1053592,,18.7515,,19.8973,,17.0265,,14.9633,,18.0704,,16.7299,,18.583,,20.4757,,15.9659,,15.033,,16.9732,,19.1263,,16.7014,,17.9411,,17.5961,,16.9203,,17.0436,,17.3388,,18.4097,,17.7807,,20.0962,,23.9555,,21.1796,,17.3186,,18.2115,,15.1118,,16.3344,,18.8536
88,1063594,,17.7729,,18.725,,17.0473,,16.8842,,19.9666,,18.6975,,18.3777,,19.9133,,16.6836,,14.2712,,16.7735,,18.0077,,15.1188,,18.2452,,17.044,,16.84,,17.6158,,16.5832,,17.163,,19.5312,,17.745,,19.1872,,19.0311,,16.0842,,18.1647,,16.7251,,17.0475,,19.6632
89,1073591,,17.7932,,17.2866,,16.8934,,16.4958,,19.5532,,15.5746,,15.5925,,19.7378,,16.2203,,16.6147,,16.5644,,18.3243,,15.6769,,17.4374,,15.4537,,17.4799,,16.6075,,16.1625,,19.4687,,18.2282,,15.7177,,17.0954,,19.9274,,18.7369,,18.0648,,17.9486,,17.2483,,18.3584
90,1083591,,17.2822,,20.1194,,16.9281,,15.1803,,22.2857,,19.3275,,17.398,,18.5235,,16.637,,15.3537,,16.2714,,18.5699,,14.6021,,16.4721,,17.1265,,16.8054,,17.3398,,16.5538,,18.9029,,18.5343,,16.9836,,17.9543,,17.9493,,16.6936,,17.7633,,15.7869,,17.2996,,18.7455
91,1093593,,16.4158,,20.6883,,17.1188,,16.6305,,19.0515,,17.4009,,16.0327,,19.5076,,16.0657,,15.1382,,16.3771,,20.0958,,14.5987,,17.8037,,17.3675,,18.3246,,17.2036,,17.8414,,18.8176,,19.063,,20.117,,22.5188,,19.544,,17.1367,,17.7251,,16.5943,,17.6835,,21.4624
92,1103590,,17.6273,,18.1481,,18.6749,,14.3419,,18.4629,,18.7875,,16.9412,,21.5777,,16.0303,,15.2697,,16.0672,,18.2568,,14.22,,17.5706,,15.6478,,16.0584,,16.0244,,17.2283,,18.5501,,17.9047,,17.4788,,16.9907,,20.6843,,15.5933,,18.1433,,15.6736,,17.7809,,19.1133
93,1113592,,16.0114,,20.9917,,17.4879,,17.3187,,16.4663,,19.6594,,15.9145,,19.3444,,16.4424,,15.4567,,16.2306,,17.4547,,15.4041,,19.4435,,16.7517,,16.6105,,16.2338,,16.8256,,17.8271,,16.8652,,19.1355,,19.8639,,22.0694,,17.0231,,17.3543,,15.9976,,16.4043,,20.2395
94,1123591,,16.2225,,18.381,,18.2651,,15.8389,,16.2295,,16.3225,,16.8492,,19.6968,,15.9838,,15.3228,,15.7797,,18.9217,,14.3839,,17.7323,,20.331,,15.5731,,17.7245,,16.6565,,17.5309,,15.8344,,19.1823,,17.5183,,19.9511,,16.9366,,17.7288,,16.2547,,16.828,,19.3027
95,1133590,,16.9852,,21.5313,,19.0147,,14.9757,,17.8866,,20.6876,,16.6947,,21.3325,,16.3503,,15.9407,,15.4452,,18.0069,,14.7599,,16.0755,,15.7405,,16.4041,,16.8962,,16.8137,,15.917,,18.5015,,18.8261,,20.899,,18.0491,,16.9082,,18.3843,,16.5764,,17.0387,,19.7726
96,1143589,,18.6171,,20.6299,,17.8606,,16.0582,,16.9602,,18.1606,,18.8787,,19.8542,,16.1489,,15.7186,,15.2288,,17.6836,,13.7744,,19.4374,,20.7086,,15.5013,,17.3331,,16.1733,,17.2624,,16.3154,,20.2529,,18.3637,,21.9665,,15.5364,,16.6049,,17.029,,18.2715,,18.4237
97,1153590,,16.8316,,18.3794,,18.8097,,18.3792,,16.3972,,18.4023,,14.6986,,18.9848,,16.238,,15.0629,,15.35,,17.573,,15.7672,,16.6641,,15.199,,16.8283,,17.7511,,16.9033,,17.0433,,17.1831,,18.1027,,17.3381,,22.0703,,16.9162,,17.9662,,17.0148,,17.3949,,22.9422
98,1163590,,18.1731,,21.4851,,16.7455,,14.8738,,17.4369,,17.2153,,16.7982,,17.9839,,16.2464,,18.1008,,15.0614,,18.4703,,16.1872,,19.1473,,16.4637,,15.1725,,15.95,,17.2375,,19.3355,,17.4449,,21.2856,,22.2625,,19.9759,,18.3883,,17.899,,16.6062,,17.7803,,18.9804
99,1173588,,16.3175,,18.877,,16.834,,14.8918,,16.2849,,17.9275,,16.9886,,20.5888,,15.6209,,15.6921,,15.4064,,17.6975,,14.4963,,16.51,,17.1945,,16.1056,,16.6043,,16.39,,17.8023,,17.2281,,19.3272,,18.4766,,20.6727,,16.2111,,16.7321,,16.6266,,17.9842,,18.3972
100,1183590,,16.9339,,17.6583,,17.3707,,14.8628,,15.7227,,21.8193,,19.5614,,18.8331,,15.8137,,14.7678,,15.6463,,17.5323,,14.2147,,16.7459,,17.0001,,15.8588,,17.8933,,15.4894,,18.1436,,15.8945,,19.7252,,18.4564,,20.6148,,15.5398,,16.6375,,15.6784,,17.3416,,20.1911
101,1193588,,15.5335,,17.2341,,17.1052,,16.4927,,16.81,,17.1633,,17.7363,,23.3833,,15.9207,,14.5962,,15.0244,,17.7709,,14.8152,,18.7041,,16.4982,,15.451,,16.4923,,16.3005,,18.176,,16.4116,,17.3385,,18.3767,,19.9005,,17.2072,,16.9267,,17.168,,16.8619,,20.393
102,1203588,,15.8763,,20.0114,,17.2581,,13.6334,,14.8614,,17.3974,,18.9995,,17.235,,16.2455,,14.9854,,14.3847,,18.1548,,14.8862,,18.1568,,16.8292,,16.3888,,17.0598,,16.4631,,19.7312,,17.1764,,17.2353,,20.7483,,18.191,,17.6382,,17.1179,,15.8983,,17.0457,,20.6575
103,1213587,,17.2949,,19.2053,,16.218,,14.8304,,16.7975,,16.5992,,16.3012,,22.4462,,15.1597,,16.064,,15.2163,,17.4036,,13.5783,,17.0897,,18.2641,,16.0748,,17.8915,,18.7268,,16.4288,,17.6615,,17.2551,,19.6811,,18.9503,,16.4023,,17.5088,,16.1911,,17.5258,,18.5933
104,1223587,,17.0234,,20.4146,,17.3879,,14.2532,,21.0583,,15.5451,,17.7612,,23.9815,,15.1932,,15.2663,,15.2419,,18.0254,,14.5185,,15.8391,,16.7724,,14.6974,,15.3983,,16.6626,,19.2157,,17.1622,,17.1425,,19.1621,,18.9555,,16.597,,16.5655,,15.8388,,18.2136,,16.6866
105,1233586,,16.6545,,17.3755,,17.3384,,13.5442,,17.7055,,16.189,,16.8065,,21.4852,,15.7739,,15.556,,14.7994,,17.4776,,14.0498,,18.2438,,16.3531,,14.8951,,16.5401,,15.3726,,18.4035,,17.0366,,16.007,,18.8916,,20.5522,,18.1238,,17.242,,15.5037,,16.186,,19.6654
