Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
69,948651,,34,,28.8667,,28.3889,,30.6,,28.3056,,24.1333,,35.4,,35.3125,,29.9,,30.381,,34.5476,,34.6,,49,,41.1786,,44.4,,39.5833,,29.96,,29.85,,31.975,,39.0417,,42.2857,,45.6607,,45.8095,,46.8095,,44.0417,,38.4744,,40.25,,35.7333
70,958657,,34.125,,30.6667,,28.3333,,29.6,,27.8611,,23.3333,,35.3667,,34.9375,,30.35,,29.6429,,32.9524,,34.7714,,47.5278,,41.5357,,43.28,,40.0556,,30.32,,29.625,,32.5,,39.5833,,42.7714,,46.2321,,46.0714,,46.9524,,45.3854,,39.8077,,40.3375,,36.4778
71,968664,,34.9375,,31.0667,,28.3611,,33.2,,26.8889,,24.6667,,34.6,,35.25,,29.45,,28.2619,,33.881,,34.8,,49.9722,,40.75,,43.64,,40.9722,,31.4,,29.475,,33,,38.5833,,42.4286,,45.125,,46.2619,,47.1429,,44.2813,,39.4103,,40.35,,36.4111
72,978663,,32.8125,,29.2,,29.5278,,31.1,,27.3056,,24,,35.0667,,35,,30,,28.6905,,33.8333,,34.2571,,49.9444,,41.1786,,43.56,,40.4722,,29.68,,29.8,,32.575,,38.2917,,42.5143,,44.75,,46.3333,,46.8571,,44.8542,,40.6923,,40.45,,36.4889
73,988663,,33.375,,30.6667,,29.8889,,31.15,,27.3333,,24.1,,34,,34.4375,,30.3,,28.9524,,34.2381,,34.2571,,50.25,,41.5,,43.88,,41.2778,,29.64,,28.15,,32.075,,38.2917,,44.1714,,44.9107,,45.7857,,46.1905,,43.875,,39.8462,,40.65,,36.5889
74,998665,,33.125,,29.7333,,28.6944,,31.95,,27.0833,,24.7333,,33.1333,,35,,29.8,,29.5714,,34.0238,,34.4571,,50.5833,,41.1786,,45.72,,40.7222,,29.56,,29.175,,32.9,,37.2083,,43.8286,,44.6071,,46.0238,,46.2381,,44.9271,,40.0256,,40.5,,35.8556
75,1008663,,32.5,,29.4667,,28.8611,,30.95,,27.4444,,23.3,,34.5667,,35.5,,30.95,,29.7619,,33.4286,,34.7143,,50.1389,,40.8214,,44.88,,40.8333,,29.32,,29.3,,31.8,,36.5,,42.6857,,44.1964,,46.5952,,45.3333,,44.1563,,41.4359,,39.95,,35.4
76,1018663,,34.625,,28.8,,28.2222,,31.4,,27.8333,,23.3,,34.6333,,33.5625,,31.05,,28.2619,,33.8571,,35.3429,,52.1944,,41.9286,,44.96,,42.7222,,29.88,,30.2,,32.7,,37.2917,,43.4857,,45.2679,,46.3095,,46.5238,,44.4792,,40.4615,,39.075,,36.6444
77,1028663,,33.875,,30.0667,,30.0556,,31.2,,27.5278,,24.7667,,35.6,,35.0625,,30.1,,29.4048,,33.119,,34.1429,,50.4167,,40.9643,,44.8,,41.3056,,31.08,,29.975,,32.65,,40.0417,,42.6571,,44.6786,,45.1905,,46.381,,44.5521,,40.2821,,40.1875,,36.3667
78,1038662,,32.5,,30.7333,,29.75,,30.5,,27.3056,,24.3667,,35.1,,34.4375,,30.5,,30.0238,,33,,34.6571,,50.6944,,41.3571,,44.64,,42.8333,,31.76,,29.65,,31.95,,39.125,,43.8,,45.2679,,46.619,,46.7143,,44.4063,,40.1667,,40.175,,36.8667
79,1048662,,33.5,,30.8667,,28.9167,,31.4,,27.3611,,24.4667,,34.5333,,36.9375,,30.3,,30.0952,,33.7143,,35.3714,,52,,41.1429,,45,,43.0833,,29.52,,28.9,,32.75,,38.1667,,43.0857,,44.7679,,45.6905,,44.2857,,44.3333,,40.3205,,40.475,,36.3
80,1058661,,33.5,,30.4667,,29.3611,,31.9,,26.2222,,24.7667,,35,,35.0625,,29.8,,29.3333,,32.1667,,35.8,,52.1944,,41.4286,,42.16,,44.2778,,29.24,,28.85,,32.175,,36.625,,43.8857,,44.3214,,45.4048,,46.4286,,43.9792,,40.4103,,40.125,,36.0111
81,1068661,,32.5,,29.3333,,28.4444,,30.5,,27.3611,,24.0667,,35.2333,,34.6875,,30,,28.9762,,34.1429,,35.6857,,52.0556,,41,,43.56,,44.6111,,29.84,,29.7,,31.675,,37.875,,43.0857,,45.8036,,46.6429,,45.7619,,43.6771,,40.9615,,40.4,,35.6778
82,1078661,,34.125,,29.2667,,28.7778,,31.15,,27.0833,,24.3667,,34.0667,,35.375,,29.8,,28.9286,,33.7143,,35.5143,,51.7222,,41.9286,,41.96,,43.9722,,30.52,,29.975,,31.55,,37.1667,,42.5429,,45.4286,,46.0714,,46.619,,44.2188,,40.0769,,40.7625,,35.2556
83,1088660,,34.3125,,28.2,,29.1111,,31.5,,26.8889,,24.2333,,35.4,,35.375,,31.45,,28.7857,,33.619,,34.6,,50.7222,,39.25,,43.68,,45.6389,,30.08,,28.925,,31.925,,38.0417,,42.6286,,45.8929,,46.0238,,46.9524,,43.9167,,39.359,,40.4,,36.4111
84,1098660,,33.25,,30.3333,,28.5,,30.15,,27.5,,24.7667,,35.2333,,35.75,,30.55,,28.1667,,33.6667,,35.2571,,53.7778,,42,,44.4,,45.5,,29.24,,28.35,,32.25,,38.8333,,43.2857,,45.6429,,45.2857,,47.2857,,44.5417,,39.6923,,39.9125,,35.7556
85,1108660,,34.6875,,30.4667,,28.75,,31,,27.0833,,24.7333,,33.8,,37.25,,28.6,,29.3333,,34.5714,,33.9143,,54.8611,,40.1786,,43.64,,46.4444,,29.4,,30,,32.025,,38.1667,,43.4,,45.1786,,47.9048,,46.6667,,44.875,,39.1026,,40.85,,36.6889
86,1153750,,34.8125,,30.2667,,30.3056,,30.55,,27.5278,,25.5,,35.2,,35.75,,31.2,,29.4286,,34.0238,,33.9429,,53.0556,,41.1429,,44.8,,47.1667,,29.44,,29.75,,33.1,,38.5417,,43.4571,,45.9821,,45.2143,,46.2857,,44.9271,,39.8718,,40.525,,36.2556
87,1163736,,65.9375,,53.3333,,41.9167,,61.8,,58.3611,,32.2667,,84.0333,,79.75,,38.6,,35.3095,,35.0952,,37.6,,72.3889,,43.8929,,46.12,,55.1389,,32.72,,31.45,,33.85,,39.9167,,50.2,,46.4286,,49.7381,,47.1429,,45.0521,,46.2308,,40.575,,37.9778
88,1173735,,72.0625,,64.3333,,43.2778,,70.35,,72.1111,,36.5,,97.5,,87.4375,,35.2,,36.5238,,34.7381,,37,,65.5,,45.5714,,45.52,,53.8611,,33.36,,31.825,,34.525,,39,,50.0857,,46.2321,,49.6667,,46.1905,,45.0625,,44.5,,41.225,,38.5667
89,1183735,,73.9375,,65.2,,45.2222,,70.15,,76.9167,,35.6667,,100.7333,,89.625,,38.1,,36.5952,,35.9048,,37.0286,,66.3889,,44.8929,,45.32,,54.5,,32.44,,31.1,,35.925,,38.875,,49.0286,,46.5357,,50.9048,,46.9524,,45.5625,,45.2436,,41.05,,38.1667
90,1193736,,69.6875,,66.8667,,43.3889,,71.9,,78.2778,,36.7667,,101.0667,,91.125,,37.4,,37.0714,,35.1667,,35.3429,,65,,44.8929,,46.24,,54.2778,,33,,32.225,,34.825,,40.4167,,48.9429,,47.7321,,51.5714,,48.5238,,45.625,,45.8333,,40.35,,38.2556
91,1203734,,72.1875,,66.8,,45.8611,,73.15,,79.75,,38.1333,,101.9333,,89.625,,39.3,,38.3333,,36.5476,,37.1429,,64.5,,46.9286,,46.36,,54.6944,,33.16,,31.025,,35.325,,38.5,,49.7429,,47.4643,,50.9762,,49.3333,,46.6875,,44.6154,,41.4625,,39.0778
92,1213734,,71.875,,67,,45.0833,,72.05,,80.4444,,36.5,,101.8333,,88.1875,,39.4,,37.2143,,36.2381,,36.4571,,64.6111,,47.2857,,45.44,,54.5278,,32.56,,31.225,,34.5,,39.4167,,49.4857,,46.0536,,50.7381,,48.8095,,45.7917,,45.4744,,42.175,,39.3333
93,1223733,,73.75,,68.2667,,45.8889,,72.4,,80.4167,,37.4667,,103.8,,91.4375,,38.1,,38.5952,,36.9286,,37.1143,,65.1944,,46.0714,,44.68,,53.9722,,33.44,,30.85,,35.15,,39.5833,,50.2,,46.25,,50.8333,,48.9048,,46.9063,,46.0256,,41.725,,39.3778
94,1233733,,74.5,,67.3333,,46.2778,,70.65,,80.3056,,37.2,,101.6667,,90.4375,,40.45,,36.6667,,36.4048,,37.4,,65.5278,,47.8571,,46.44,,55.75,,32.44,,31.525,,34.65,,41.5833,,49.9143,,47.3929,,51.2143,,47.5238,,46.5938,,46.8462,,42.35,,39.9
95,1243734,,73.4375,,66.6667,,47.3333,,71.6,,80.0833,,37,,103.1333,,90.6875,,39.7,,37.7381,,37.8571,,38.2571,,65.5,,48.4286,,46.04,,55.7778,,33.32,,30.925,,35.725,,41.25,,49.4286,,47.7321,,51.5,,46.619,,47.5938,,46.5769,,42.0625,,40.4556
96,1253735,,73,,67.4,,45.2222,,73.55,,78.2778,,37.2,,103.9667,,91.3125,,40.65,,37.9048,,37.4762,,38.0571,,64.4167,,49.6429,,44.4,,55.5833,,33.88,,31.575,,34.9,,40.6667,,50.2571,,46.6071,,51.1429,,48.3333,,47.3854,,46.9615,,42.2625,,39.8222
97,1263732,,73.5625,,66.9333,,45.9444,,73.15,,79.8333,,37.7333,,103.7667,,90.875,,40.5,,39.0476,,37.7857,,39.4286,,65.3056,,49.7857,,46.16,,55.7222,,34,,32.3,,35.325,,38.75,,49.9429,,48.0357,,51.3571,,49.5714,,46.9792,,48.2949,,43.0625,,40.6889
98,1273733,,73.8125,,66,,47.1111,,74.5,,78.5556,,38.2333,,104.4667,,92.3125,,38.9,,39.1905,,37.6905,,38,,64.6389,,48.2857,,45.96,,57.4722,,33.36,,32.75,,35.775,,40.2917,,49.5429,,48.4286,,51.3571,,49.1905,,48.2708,,47.6667,,43.6625,,41.5778
99,1283731,,72.4375,,67.5333,,47.4722,,75.1,,80.5556,,39.2,,101.6,,93.75,,40.1,,39.2857,,37.9762,,37.9429,,65.2778,,48,,46.96,,54.9444,,34.32,,32.375,,35.525,,40.4167,,49.6286,,47.9643,,53.119,,47.5238,,47.1875,,47.8718,,44.4125,,40.3667
100,1293731,,74.1875,,66.4667,,46.9722,,73.35,,81.3889,,37.8333,,102.6,,88.1875,,41.3,,38.8095,,37.7381,,38,,64.4167,,49.9643,,46.32,,55.7222,,32.48,,31.875,,35.35,,40.0417,,50.4,,48.1071,,52.2381,,50.6667,,48.5938,,48.0769,,45.175,,42.1111
101,1303732,,73.9375,,68.5333,,47.3333,,72.5,,81.3611,,37.7333,,103.1,,92.3125,,41.35,,39.2857,,38.5,,38.5429,,66.6944,,50.6429,,48.6,,55.25,,34.04,,32.625,,35.6,,40.25,,50.2,,47.8571,,52.619,,50.9524,,49.5625,,48.859,,45.125,,41.3222
102,1313730,,73.0625,,66.9333,,45.6667,,71.8,,79.6667,,38.7,,102.3,,93.0625,,40.45,,40.2381,,39.2381,,40.2286,,65.3056,,49.4643,,49.28,,55.7778,,34.76,,33.3,,35.95,,41.25,,50.8,,48.2679,,51.881,,51,,48.4063,,48.641,,44.9375,,42.0444
103,1323730,,76.1875,,69.4,,47.7222,,72.6,,81.5278,,39.2,,102.9,,91.75,,40.2,,39.7143,,40.2619,,39.4286,,66.3333,,49.3929,,49.2,,57.4167,,34.6,,31.65,,36.075,,40.7917,,50.4,,49.875,,53.2857,,52.2381,,49.4167,,49.6538,,44.625,,42.3556
104,1333729,,75.5625,,66.8,,47.1667,,72.05,,79.9722,,38.7333,,104.5667,,90.25,,42.3,,40.119,,39.2381,,40.9143,,66.2778,,49.0357,,48.8,,56.1944,,34.52,,31.775,,36.875,,41.25,,51.2286,,49.7321,,54.0714,,50.8571,,48.9479,,49.6795,,45.025,,42.6556
105,1343729,,74.5625,,66.1333,,47.25,,72.5,,81.75,,39.2,,104,,91.125,,42.15,,39.9762,,41.4524,,40.5714,,67.5833,,50.6786,,49.04,,56.8056,,34.64,,32.875,,36.65,,41.125,,51.4,,50.7679,,54.5714,,50.5238,,50.5521,,49.3846,,45.375,,43.4333
106,1353729,,75.1875,,66.6667,,47.6111,,73.45,,81.9167,,39.0333,,103.5667,,93.3125,,42.95,,40.7381,,40.9524,,40.7714,,66.9722,,49.9643,,50.68,,56.4444,,34.08,,31.7,,37.2,,42.125,,52.6571,,49.9821,,54.5952,,50.2381,,49.8438,,50.0385,,45.7625,,43.3778
107,1363729,,75.0625,,69.5333,,48.25,,73.35,,82.1667,,38.3667,,102.3,,93.6875,,41.75,,40.619,,39.7619,,40.8,,66.1944,,50.1071,,50.52,,56.6111,,35.4,,32.225,,37.1,,42.2083,,51.2286,,50.1071,,53.9048,,53.1429,,50.6458,,49.1154,,45.475,,43.4889
108,1373728,,72.9375,,69.6,,48.1667,,73.25,,82.5556,,39.5333,,105.0667,,92.625,,43.65,,40.6667,,40.9524,,41.2,,67.6389,,53,,48.96,,55.7222,,36.44,,33.225,,36.6,,42.9167,,51.2857,,49.5,,54.0714,,51.0952,,49.6146,,50.6795,,46.525,,44.5222
109,1383729,,72.25,,67.8,,49.0833,,74.35,,81.6667,,39.1667,,103.1667,,93.4375,,42.7,,41.0952,,40.5714,,39.7143,,66.25,,49.0357,,49.72,,57.0278,,35.24,,33.275,,36.075,,41.4167,,52.5143,,50.1429,,55.1429,,52.1905,,51,,51.6282,,47.25,,44.3444
110,1393727,,75.5625,,69.0667,,49.5278,,75.8,,81.8611,,39.3333,,102.9,,93.1875,,41.45,,41.3333,,40.7381,,40.3714,,66.3889,,50.8214,,49.32,,57.3333,,35.48,,33.125,,35.525,,40.625,,51.9143,,50.5714,,53.881,,53.1429,,50.75,,50.9744,,46.7125,,44.7444
111,1403727,,76.4375,,66.6,,47.8889,,75,,82.6389,,37.6333,,103.6333,,92.125,,42.85,,41.7619,,40.119,,41.4571,,67.8333,,51.9286,,51.12,,59.1389,,35.6,,33.35,,38.05,,41.7917,,51.8,,51.5357,,56.1429,,52.2381,,50.6458,,51.4872,,47.375,,44.2444
112,1413726,,76.5,,67.4,,48.6389,,73.55,,81.7778,,40.9,,104.0667,,91.1875,,42.45,,41.0714,,42.1429,,41.9714,,67.5278,,50.8214,,49.4,,59.3611,,34.24,,32.225,,36.825,,42.875,,51.2,,50.2143,,54.9286,,54.1429,,51.8438,,51.6538,,47.3,,45.1444
113,1423726,,73.5625,,68.5333,,48.5556,,73.15,,80.8889,,39.3333,,103.8667,,92.5625,,43.2,,42.0714,,40.619,,41.7143,,68.8333,,50.7857,,50.92,,58.4444,,36.04,,32.5,,37.6,,43.7083,,51.7714,,51.375,,54.381,,52.0952,,51.6354,,50.4359,,47.5875,,44.5333
114,1433726,,75.875,,67.6667,,49.2222,,75.1,,81.5556,,40.7333,,104.4333,,92.1875,,44,,42.5238,,40.9524,,41.3714,,67.8889,,51.6786,,51.92,,58.4167,,35.52,,33.75,,37.3,,43.7083,,53.5714,,51.2857,,55.9762,,52.9524,,51.6563,,51.7308,,48.35,,45.5889
